feature,importance_baseline,importance_degraded,importance_delta,abs_importance_delta
V317,0.009414555649562839,0.001355801851791701,-0.008058753797771137,0.008058753797771137
V156,0.0,0.0079363089461848,0.0079363089461848,0.0079363089461848
V149,0.0,0.0079363089461848,0.0079363089461848,0.0079363089461848
V148,0.0,0.0079363089461848,0.0079363089461848,0.0079363089461848
V261,0.0,-0.00783716307143915,-0.00783716307143915,0.00783716307143915
V168,0.0,-0.00783716307143915,-0.00783716307143915,0.00783716307143915
V264,0.0,-0.00783716307143915,-0.00783716307143915,0.00783716307143915
V203,0.0,-0.00783716307143915,-0.00783716307143915,0.00783716307143915
V33,0.0035087719298245723,-0.0041520398210985006,-0.007660811750923073,0.007660811750923073
id_13,0.0035087719298245723,-0.0041520398210985006,-0.007660811750923073,0.007660811750923073
V177,0.0,-0.007372651737362586,-0.007372651737362586,0.007372651737362586
V199,0.0,-0.007372651737362586,-0.007372651737362586,0.007372651737362586
DeviceType,0.0,-0.0073571680262267125,-0.0073571680262267125,0.0073571680262267125
V198,0.0,0.007043594136683762,0.007043594136683762,0.007043594136683762
V155,0.0,0.007043594136683762,0.007043594136683762,0.007043594136683762
V295,0.0,-0.0069125854878226605,-0.0069125854878226605,0.0069125854878226605
V212,0.0,-0.0069125854878226605,-0.0069125854878226605,0.0069125854878226605
V190,0.0,-0.006908140403286023,-0.006908140403286023,0.006908140403286023
V228,0.0,-0.006908140403286023,-0.006908140403286023,0.006908140403286023
C11,0.008228404585344795,0.014886731391585731,0.006658326806240936,0.006658326806240936
C6,0.0,0.00648385518609651,0.00648385518609651,0.00648385518609651
id_06,0.0035087719298245723,-0.0027672248018385712,-0.006275996731663144,0.006275996731663144
V294,0.008228404585344795,0.0022582165891578874,-0.005970187996186907,0.005970187996186907
id_38,0.005872750191143343,0.0,-0.005872750191143343,0.005872750191143343
V66,0.005864426324026025,0.0,-0.005864426324026025,0.005864426324026025
D11,0.005864426324026025,0.0,-0.005864426324026025,0.005864426324026025
C4,0.0,0.005595473943631875,0.005595473943631875,0.005595473943631875
V44,0.0,0.00558844423395688,0.00558844423395688,0.00558844423395688
V242,0.0,0.00558844423395688,0.00558844423395688,0.00558844423395688
C7,0.0,0.00558844423395688,0.00558844423395688,0.00558844423395688
V259,0.0,0.00558844423395688,0.00558844423395688,0.00558844423395688
V63,0.0,-0.0055344496036771424,-0.0055344496036771424,0.0055344496036771424
V84,0.0,-0.0055344496036771424,-0.0055344496036771424,0.0055344496036771424
V58,0.0,-0.0055344496036771424,-0.0055344496036771424,0.0055344496036771424
V57,0.0,-0.0055344496036771424,-0.0055344496036771424,0.0055344496036771424
V51,0.0,-0.0055344496036771424,-0.0055344496036771424,0.0055344496036771424
V54,0.0,-0.0055344496036771424,-0.0055344496036771424,0.0055344496036771424
V87,0.0035087719298245723,0.008824690188649434,0.005315918258824862,0.005315918258824862
ProductCD,0.003533568904593628,-0.0013734312100402435,-0.004907000114633872,0.004907000114633872
V86,0.0035087719298245723,0.00838266635093532,0.004873894421110747,0.004873894421110747
C9,0.004694835680751168,0.0,-0.004694835680751168,0.004694835680751168
id_31,0.004686599126925299,0.0,-0.004686599126925299,0.004686599126925299
C5,0.004686599126925299,0.0,-0.004686599126925299,0.004686599126925299
V64,0.0,-0.004616551155175064,-0.004616551155175064,0.004616551155175064
V71,0.0,-0.004616551155175064,-0.004616551155175064,0.004616551155175064
V72,0.0,-0.004616551155175064,-0.004616551155175064,0.004616551155175064
V31,0.0,-0.004616551155175064,-0.004616551155175064,0.004616551155175064
id_17,0.0011695906432748575,0.00558844423395688,0.004418853590682022,0.004418853590682022
V312,0.004686599126925299,0.0004533871144255149,-0.004233212012499784,0.004233212012499784
V59,0.0,-0.004167523532234392,-0.004167523532234392,0.004167523532234392
V17,0.0,-0.0036919735715585746,-0.0036919735715585746,0.0036919735715585746
V102,0.0,-0.003682845608532067,-0.003682845608532067,0.003682845608532067
id_34,0.0035087719298245723,0.0,-0.0035087719298245723,0.0035087719298245723
V3,0.0035087719298245723,0.0,-0.0035087719298245723,0.0035087719298245723
V67,0.0035087719298245723,0.0,-0.0035087719298245723,0.0035087719298245723
id_11,0.0035087719298245723,0.0,-0.0035087719298245723,0.0035087719298245723
V283,0.004703159547868485,0.0013601613432765447,-0.0033429982045919404,0.0033429982045919404
V60,0.0,-0.0032429459486179035,-0.0032429459486179035,0.0032429459486179035
V194,0.0,0.00279422211697844,0.00279422211697844,0.00279422211697844
V236,0.0,-0.0027672248018385712,-0.0027672248018385712,0.0027672248018385712
V144,0.0,-0.0027672248018385712,-0.0027672248018385712,0.0027672248018385712
V284,0.0,-0.0027672248018385712,-0.0027672248018385712,0.0027672248018385712
V243,0.0,-0.0027672248018385712,-0.0027672248018385712,0.0027672248018385712
V244,0.0,-0.0027672248018385712,-0.0027672248018385712,0.0027672248018385712
id_29,0.0,-0.0027672248018385712,-0.0027672248018385712,0.0027672248018385712
